,customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
3021,6377-KSLXC,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,5.0,19.95,107.05
3022,1796-JANOW,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,2.0,19.95,38.15
3023,0238-WHBIQ,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,72.0,89.7,6339.3
3024,8735-NBLWT,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,9.0,20.4,184.1
3025,6651-RLGGM,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,67.0,26.3,1688.9
3026,6127-ISGTU,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,16.0,84.95,1378.25
3027,1614-JBEBI,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,8.0,20.7,137.6
3028,8740-XLHDR,Male,No,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,5.0,43.25,219.0
3029,1208-DNHLN,Male,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),Yes,0.0,23.0,48.35,1067.15
3030,1761-AEZZR,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,79.55,79.55
3031,3923-CSIHK,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,50.0,71.05,3444.85
3032,5696-EXCYS,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,17.0,19.45,369.05
3033,5795-KTGUD,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,68.0,110.8,7553.6
3034,7120-RFMVS,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,1.0,84.5,84.5
3035,7924-GJZFI,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,1.0,25.0,69.3,1813.1
3036,4702-HDRKD,Male,No,No,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,0.0,67.0,49.35,3321.35
3037,8512-WIWYV,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,32.0,20.35,707.5
3038,5897-ZYEKH,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,No,1.0,67.0,105.6,7112.15
3039,5456-ITGIC,Male,Yes,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,1.0,72.0,64.45,4641.1
3040,7317-GGVPB,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,0.0,71.0,108.6,7690.9
3041,1406-PUQVY,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,1.0,49.9,49.9
3042,1322-AGOQM,Male,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,46.0,30.3,1380.1
3043,3677-IYRBF,Female,No,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,2.0,30.4,78.65
3044,5692-FPTAH,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,45.4,45.4
3045,9114-AAFQH,Female,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,0.0,48.0,65.65,3094.65
3046,8715-KKTFG,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,61.0,103.3,6518.35
3047,1550-LOAHA,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,0.0,32.0,84.15,2585.95
3048,1728-BQDMA,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,2.0,44.45,82.7
3049,0268-QKIWO,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,3.0,19.75,58.85
3050,0876-WDUUZ,Female,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,0.0,5.0,85.4,425.9
3051,5117-ZSMHQ,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,71.0,89.9,6342.7
3052,5151-HQRDG,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,37.0,55.05,2030.75
3053,0960-HUWBM,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,65.0,104.1,6700.05
3054,6465-GSRCL,Female,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,67.0,106.6,7244.7
3055,0617-FHSGK,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes,0.0,49.0,75.2,3678.3
3056,0263-FJTQO,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,0.0,50.0,70.5,3486.65
3057,7319-ZNRTR,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,25.0,19.6,411.15
3058,2858-MOFSQ,Female,No,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,Yes,0.0,17.0,55.85,937.5
3059,7503-EPSZW,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,No,0.0,64.0,24.05,1559.15
3060,7089-XXAYG,Male,Yes,No,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,0.0,25.0,38.1,970.4
3061,8118-LSUEL,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,23.0,106.4,2483.5
3062,8070-AAWZP,Male,Yes,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,No,1.0,24.0,34.25,828.2
3063,1666-JXLKU,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,37.0,100.05,3810.55
3064,7855-DIWPO,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,21.0,68.65,1493.2
3065,5133-POWUA,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,1.0,45.8,45.8
3066,5652-MSDEY,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,10.0,75.75,777.3
3067,7005-CCBKV,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,6.0,84.4,556.35
3068,1810-BOHSY,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),No,0.0,51.0,96.4,4911.05
3069,1784-BXEFA,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,10.0,20.55,187.35
3070,7351-MHQVU,Female,No,No,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),No,0.0,6.0,50.95,307.6
3071,9224-VTYID,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,0.0,47.0,90.5,4318.35
3072,9500-IWPXQ,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,No,0.0,61.0,79.4,4820.55
3073,5762-TJXGK,Female,No,No,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,52.0,58.75,3038.55
3074,4504-YOULA,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,35.0,59.45,2136.9
3075,5569-IDSEY,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,71.0,105.7,7472.15
3076,4250-FDVOU,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,6.0,56.25,389.1
3077,7284-ZZLOH,Male,Yes,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),No,0.0,45.0,53.3,2296.25
3078,5277-ZLOOR,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1.0,2.0,85.55,187.45
3079,2141-RRYGO,Female,No,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,4.0,68.65,261.25
3080,1777-JYQPJ,Male,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,2.0,24.3,38.45
3081,6376-GAHQE,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,4.0,77.85,299.2
3082,3401-URHDA,Male,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),No,0.0,51.0,59.9,3043.6
3083,1599-EAHXY,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,60.0,23.95,1506.4
3084,8631-XVRZL,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,9.0,20.15,163.7
3085,5052-PNLOS,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,3.0,105.35,323.25
3086,3853-LYGAM,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,17.0,95.65,1640.0
3087,6979-ZNSFF,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,8.0,87.05,762.1
3088,5751-USDBL,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,0.0,46.0,81.0,3846.35
3089,5680-LQOGP,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,68.0,82.45,5646.6
3090,2386-LAHRK,Male,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,53.5,53.5
3091,8189-DUKMV,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,0.0,4.0,20.5,79.05
3092,6032-IGALN,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,25.1,25.1
3093,9931-DCEZH,Male,No,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),No,0.0,28.0,54.4,1516.6
3094,1898-JSNDC,Female,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),No,0.0,39.0,58.6,2224.5
3095,0315-LVCRK,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,0.0,11.0,84.8,888.75
3096,3911-RSNHI,Female,Yes,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,71.0,61.4,4310.35
3097,2410-CIYFZ,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,2.0,20.4,42.9
3098,4248-HCETZ,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes,1.0,30.0,79.65,2365.15
3099,5505-OVWQW,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,17.0,20.15,353.65
3100,7271-AJDTL,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,55.0,94.45,5073.1
3101,1867-TJHTS,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,58.0,79.8,4526.85
3102,0516-WJVXC,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,Yes,0.0,5.0,54.2,308.25
3103,9174-FKWZE,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,1.0,19.45,19.45
3104,6860-YRJZP,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,1.0,9.0,74.05,678.45
3105,4429-WYGFR,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,26.0,49.15,1237.3
3106,2817-LVCPP,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,50.0,19.4,1023.95
3107,5038-ETMLM,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,113.65,8182.75
3108,5056-FIMPT,Female,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,43.0,106.0,4532.3
3109,4521-WFJAI,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,56.0,25.95,1444.05
3110,6569-KTMDU,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,19.1,19.1
3111,8809-RIHDD,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Yes,0.0,72.0,103.4,7372.65
3112,8809-XKHMD,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,100.55,7325.1
3113,0396-YCHWO,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,36.0,95.4,3474.2
3114,0867-LDTTC,Male,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,0.0,5.0,75.15,392.65
3115,4822-NGOCH,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,13.0,84.45,1058.6
3116,9391-DXGGG,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),No,1.0,44.0,89.15,3990.75
3117,9844-FELAJ,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,1.0,70.0,107.9,7475.85
3118,2122-SZZZD,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,44.0,19.5,835.5
3119,5307-DZCVC,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,1.0,32.0,85.95,2628.6
3120,3148-AOIQT,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,69.0,24.95,1718.35
3121,8679-JOEVF,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,1.0,16.0,59.4,1023.9
3122,8395-ETZKQ,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,1.0,68.0,19.5,1193.55
3123,6692-YQHXC,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,16.0,69.95,1205.5
3124,3889-VWBID,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,68.0,82.85,5776.45
3125,5222-JCXZT,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,4.0,19.0,78.9
3126,9754-CLVZW,Female,Yes,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),No,0.0,26.0,38.85,1025.15
3127,1432-FPAXX,Female,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,29.0,30.6,856.35
3128,2739-CCZMB,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,5.0,20.35,122.0
3129,7080-TNUWP,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),No,0.0,70.0,95.0,6602.9
3130,0496-AHOOK,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No,0.0,24.0,74.4,1712.9
3131,8336-TAVKX,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,1.0,72.0,78.45,5682.25
3132,2468-SJFLM,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,0.0,1.0,74.3,74.3
3133,3181-VTHOE,Male,Yes,No,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,0.0,70.0,51.05,3635.15
3134,7168-HDQHG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,36.0,19.2,702.9
3135,4803-AXVYP,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,38.0,99.55,3734.25
3136,3884-HCSWG,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,17.0,70.0,1144.5
3137,4567-AKPIA,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,41.0,109.1,4454.25
3138,5077-DXTCG,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,45.3,45.3
3139,1142-WACZW,Male,No,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,2.0,29.85,75.6
3140,7901-HXJVA,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,No,0.0,14.0,76.45,1117.55
3141,5649-ANRML,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,1.0,2.0,95.1,180.25
3142,4892-VLANZ,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,19.8,19.8
3143,5924-IFQTT,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,0.0,13.0,72.8,930.05
3144,7968-QUXNS,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,6.0,18.95,110.15
3145,2919-HBCJO,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,4.0,76.65,333.6
3146,4236-XPXAV,Female,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,0.0,5.0,99.15,465.05
3147,8903-WMRNW,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No,0.0,15.0,101.75,1669.4
3148,2452-SNHFZ,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,47.0,75.45,3545.1
3149,3629-WEAAM,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,No,0.0,8.0,64.1,504.05
3150,6029-CSMJE,Male,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,17.0,25.65,440.2
3151,7993-NQLJE,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,15.0,75.1,1151.55
3152,9909-DFRJA,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,0.0,26.0,95.85,2475.35
3153,9099-FTUHS,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,23.0,54.4,1249.25
3154,0581-BXBUB,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,1.0,4.0,72.75,317.75
3155,4962-CHQPW,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,29.0,19.85,535.05
3156,9467-ROOLM,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,25.0,19.05,461.3
3157,3030-YZADT,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,9.0,44.95,431.0
3158,7410-KTVFV,Male,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,18.0,49.55,878.35
3159,5150-ITWWB,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,3.0,94.85,335.75
3160,2253-KPMNB,Female,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No,0.0,69.0,46.25,3121.4
3161,1345-ZUKID,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,14.0,19.35,324.8
3162,6429-SHBCB,Male,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,No,0.0,19.0,69.6,1394.55
3163,9281-OFDMF,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,No,1.0,39.0,90.7,3413.25
3164,2603-HVKCG,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,31.0,101.4,3143.65
3165,1834-WULEG,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,24.0,20.25,439.75
3166,9097-ZUBYC,Male,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,14.0,48.8,664.4
3167,5148-ORICT,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,No,0.0,64.0,74.35,4759.55
3168,4893-GYUJU,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,50.0,19.35,1033.0
3169,4578-PHJYZ,Male,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,No,0.0,52.0,68.75,3482.85
3170,7272-QDCKA,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,No,0.0,28.0,100.2,2688.45
3171,8908-SLFCJ,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,21.0,20.85,435.25
3172,8393-DLHGA,Male,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,25.0,95.9,2448.75
3173,9766-HGEDE,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,17.0,19.35,307.0
3174,6968-MHOMU,Male,Yes,No,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,58.0,45.0,2689.35
3175,7395-IGJOS,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,1.0,17.0,81.5,1329.2
3176,5044-XDPYX,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,51.0,25.5,1281.25
3177,1814-WFGVS,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,No,0.0,72.0,48.9,3527.0
3178,2834-SPCJV,Male,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,52.0,84.1,4348.65
3179,3721-WKIIL,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,No,0.0,27.0,19.6,561.15
3180,6734-CKRSM,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,3.0,20.0,63.6
3181,1265-ZFOSD,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,No,0.0,64.0,81.3,5129.3
3182,6568-POCUI,Female,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,45.0,95.2,4285.8
3183,7890-VYYWG,Male,Yes,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,Yes,1.0,3.0,36.45,93.7
3184,5197-LQXXH,Female,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,71.0,83.3,5894.5
3185,9907-SWKKF,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1.0,1.0,25.05,25.05
3186,3457-PQBYH,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,58.0,20.3,1160.75
3187,7682-AZNDK,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,0.0,34.0,89.85,3091.75
